username,name,status,kelas
Jagadmayanet,Cara Gila Jualan,"RETWEET dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 https://t.co/tqnvqmcBvw #reseller",ya
MRSKYUL,Kiyul à¹‘,@ksjlite @namgeeks diskon serebu doang ye ðŸ˜‚,tidak
akujames_,james,"@syifanadaqth ada tuh tas diskon 79% palah , tas bungkus kopi",tidak
KatalogDisc0unt,Katalog Discount,"Dâ€™crepes Menu Savory Diskon Rp. 2000, 20 â€“ 20 November 2016 https://t.co/pWCstsERtC",ya
_furyy,Es Teh Manis,Wkwk pasti lagi ngejer diskon tadi kwwkw https://t.co/TP2axwUDzV,tidak
Erwin_ZL,ERWIN ZL,"RT @Giladiskon: Super Outlet SALE @ZaloraID Diskon hingga 70%,Info-> https://t.co/eklOdoSuXC",ya
katalogpromosi,katalogpromosi,EXCELSO Diskon 30% dengan Kartu Kredit BNI berlaku sd. 31 Maret 2017 https://t.co/y8qA8d23LQ,ya
katalogpromosi,katalogpromosi,TheFOODHALL Diskon hingga 25% dengan MANDIRI FIESTAPOIN https://t.co/JpZUbNLuNn,ya
AdaDiskon,AdaDiskon.com,Jelang akhir tahun ada banyak sale AdaDiskoners! Berikut info Minimal bazaar https://t.co/Y3MtTTXt2b,tidak
syifanadaqth,Syifa,@akujames_ Lucuan juga tas yang lagi diskon 75% aack lucuu :((,tidak
kuroayumi,Ayumi,"Mantap nih... Buat japanese novel gue dapet diskon 10% aja Gapapa yg penting """"""Diskon"""""" https://t.co/PiXBZLPxLS",tidak
Yeni_Setiyawati,yeni setiyawati,Belanja di @alfamart makin puas dan hemat berkat diskon 10% dari line.indo makanya yuk buruanâ€¦ https://t.co/C6mUSvVVc2,ya
BenNtra01,Muhammad Subentra,"@Ahmmmm235 @GrabID hahahhaa, iah bu harga udh 10.000,trs di diskon gty yah!? Haha.. Moga aja anda, kluarga anda ga ngrasain pndritaan driver",tidak
imnamyeon,Nayeon Im.,@s_meenho Mau nawar diskon ayam sama soju 100% bisa nga,tidak
PrietyPadu,Padu Jr.,"Nda dapa diskon le ðŸ˜’ðŸ™„ (with Echa Thawil, Mil, and Riefo at RM Bakar Rica) â€” https://t.co/6Af4gVBXan",tidak
mooienterprise,Mooi Net,Kapan lagi beli voucher game online murah dengan diskon? Cuman di Mooi loh :),ya
gaudinai_,Nainna,"Jauhkan hamba dari barang2 diskon yg terkutuk --""",tidak
Sonora998,Sonora Purwokerto,Ada berbagai koleksi baju buat cowok cewek yg tentunya kekinian dan DISKON 50% hanya di Hanna Hanzel ! cuss buruanâ€¦ https://t.co/VopwC1SJKz,ya
BankMegaID,PT Bank Mega Tbk.,Diskon 50% utk menu Dave's Single @Wendys_ID dgn #KartuKreditBankMega. Info: https://t.co/CCC3JUxQXfâ€¦ https://t.co/WT6vfmI910,ya
TravellersID,Pradikta Dwi Anthony,"RT @TravellersID: Kalau lagi nyari diskon sewa apartemen/rumah/vila buat liburan/kerja, ini ada diskon 40%. Book di https://t.co/7KAzL9UNWVâ€¦",ya
_mahada15,ma ha da,RT @dwiBR: Diskon gede2an buruan merapat @DINOMARKET #Incredi8leDinomarket https://t.co/nCjQF4PiL5,ya
MG_INY95,Nayeon #TT,@astrockyish diskon llaaahhh,tidak
dokidokicloth,dokidoki clothing,"Pre Order tutup 6 Desember 2016. DISKON 10.000/pcs #POdokidoki Dino Parka (Rp200.000,-) Colours: Blue & Brown... https://t.co/cWmsZkeXg0",ya
katalogpromosi,katalogpromosi,HAN GANG Diskon 20% (Food Only) dengan Kartu Kredit BCA berlaku sd. 31 Desember 2016 https://t.co/73Zv3EsuWq,ya
ReneAdzawiyah,Khoirini R Adzawiyah,"@BNI untuk tabungan masa depan ðŸ’• plus biar dapet diskon, hadiah atau penawaran menarik lainnya ðŸ˜˜di setiap event BNI #BNITaplus",tidak
TYNS_TRAVEL,tynstravel.tk,Nikmati Promo of The Week booking hotel murah di Indonesia diskon s.d 67% https://t.co/dQ1yyKMDys #PromoHotel #HotelMurah #Liburan #Hotel,ya
burupromo,Buru Promo,Diskon 20% Makan Kue di Dapur Cokelat https://t.co/p5vapsn9JL #Bekasi #Kota #MakanMinumdanJajanan #Produk,ya
_chakyeon90,N #S_RunningMan,@KTY_twt mumpung diskon coba aja,tidak
nasta_inda,Nasta,RT @kdri: DISKON UP TO 40% !! Hari ini terakhir .. Segera miliki kaos HelloFest favorit kamu ðŸ˜‡ https://t.co/OIAIRrkoWB,ya
katalogpromosi,katalogpromosi,KILLINEY Diskon 15% dengan Kartu Kredit BNI berlaku sd. 31 Mei 2017 https://t.co/EfxqK8nRRM,ya
kdri,Kementerian Desain,DISKON UP TO 40% !! Hari ini terakhir .. Segera miliki kaos HelloFest favorit kamu ðŸ˜‡ https://t.co/OIAIRrkoWB,ya
makanan_bekale,Makanan Diet,BEKALE kemasan ekonomis 180gr hanya 25.000 dapatkan diskon 2.500 untuk pembelian diatas 3 kotak.,ya
GaleryHWI77,Diana Stockist HWI,READY!!!! PRODUK BEST SELLER Dapatkan diskon tambahan bagi yang langsung datang ke toko kami yang beralamat diPerempatan Cipasung singaparna,ya
prastyorahmat1,#WLBFest BANG DOEL,RT @welove_bogor: Yang sekitar taman heulang bisa mampir kesini yaa..utk beli gelang #welovebogor yg lagi diskon jadi 15 ribu aja...cuman hâ€¦,ya
Nindriy_,Nilam Indriyati S,"Ke mall, niatnya cuma mau beli kue, liat diskon gede, kalap, beli, nyesel, di rumah udah ada yang model kayak gitu, lupa beli kuenya. Unch",tidak
jueliest,bei,@kryestha @ovumfam diskon macem apaan tuh #volafcantiksangadngalahinkendall,tidak
SeptyValentin,intansdvp,Berburu diskon. (with Sely Putri and Yolla Leonanda at Matahari Department Store) â€” https://t.co/NLQG84nL0C,tidak
katalogpromosi,katalogpromosi,https://t.co/uI1ctnHq81 Diskon Hotel 10% dan Diskon Tiket Pesawat Rp 25.000 dengan Kartu MANDIRI https://t.co/i2Vjdf3hkT,ya
influinc_ordiv,Influinc Printing,"Sablon kaos Satuan, Start From Rp 75.000/pcs Sablon 6pcs Dapat Diskon Rp 10.000/pcs SMS/Whatsapp +62896 3969 2748",ya
Diyah_Wahab,Khalimatus Sa'diyah,"Akhirnya upload di Fb juga hahaha Tinggal 2 Warna nih,... Diskon dari 150 jadi 120rb ajaaaa",ya
kuroayumi,Ayumi,@Kaien_Aerknard @SinfulSpica_ ora ono Btw gue beli dengan diskon 10% /ketawa ala anak kos/,tidak
katalogpromosi,katalogpromosi,MING Restaurant Diskon Hingga 30% untuk F&B dengan Kartu Kredit BCA https://t.co/1IT7Jtiv5r,ya
Ria_Bilqis,Ria Handayani,RT @kwardani_retno: Harganya 75rb isi 200 ml. Jika ingin diskon 10% gunakan kode KBGNH14 Saat pembelian ya... #anaksehat #anaklahapmakan #mâ€¦,ya
Ria_Bilqis,Ria Handayani,RT @april_hamsa: Gunakan kode voucher KBGNH15 tiap beli Madu @GrowNHealth spy dapat diskon 10% #anaksehat #anaklahapmakan #maduanak https:â€¦,ya
JasaPerantara,Jasa Perantara,"#Diskon 58% menjadi Rp 1.108.692,00! Beli = https://t.co/XAcW18wdTP #eBay = https://t.co/4E4EG7XKdO #sale https://t.co/oqCjgco5Ww",ya
atria_furniture,atria_furniture,"Dapatkan Promo Item mulai dari Rp 9.900,- serta Diskon tambahan 15% untuk pengguna Kartu Kredit BCA! https://t.co/LrPMQ5hi23",ya
DINOMARKET,DINOMARKET.com,"New Color ! Samsung Galaxy S7 edge. Diskon Hingga Rp1,2 Juta. Rasakan kemewahan Samsung Galaxy S7. Klikâ€¦ https://t.co/7rZ72kFIdA",ya
deeantarakita,Dee,Liburan dulu biar kek orang2..ðŸ˜ lumayan dapet voucher diskon menginap di hotel domestik. *karenaâ€¦ https://t.co/54Hwy0ashv,tidak
janunuary,Nunu Pratiwi,Tanggal tua begini justru racun diskon malah makin menggila. Harusnya pas lewat depan FO tadi banyak-banyak istighfar ya. Astaghfirullah.,tidak
unyiel22,novericha,emg bnr t diskon ny 50%??? dmn? https://t.co/ZygT8VBau4,tidak
katalogpromosi,katalogpromosi,https://t.co/uI1ctnpOJr Diskon Hotel 10% dan Diskon Tiket Pesawat Rp 25.000 dengan Kartu MANDIRI https://t.co/mRtybST9UA,ya
SINGTOP94,Singto Percaya,@rapcuzel diskon tapi tetap dikenakan pajak ðŸ’”,tidak
rapcuzel,mayo,@SINGTOP94 ayo segera pesan ayam di kfc terdekat dengan pemesanan pertama dapat diskon 100%,ya
Giladiskon,Giladiskon Indonesia,Menu HematÂ @McDonalds_IDÂ Â Diskon 20% ALL MENU! Info->Â https://t.co/uQvJgiaTTl,ya
katalogpromosi,katalogpromosi,Paradise Dynasty Promo Diskon 15% dengan Maybank Kartu Kredit sd. 10 Desember 2016 https://t.co/UBNX2Kl8mD,ya
BekasiMusik,Bekasi Musik,RT @Promo_MMC: Bakal ada diskon khusus untuk pembelian ampli @LaneyAmpsID di booth @planetmusikoff1 @BekasiMusik @GRANDEMUSIK pada saat eveâ€¦,ya
sok_keren,Mauki Jadi Pacarku?,"Â» Kata-kata motivasi yang membuat semangat para wanita itu ""sale diskon 50%""",tidak
AirlandaU,Airlanda Umaranti,RT @mungil2: *tutup mata dgn diskon* ðŸ’ªðŸ»ðŸ’ªðŸ»ðŸ’ªðŸ» https://t.co/kJBQvNrLiZ,tidak
ecogreenpark,Eco Green Park,Manfaatin promo ini kalo ke #ecogreenpark diskon sampai 25% https://t.co/pW9UdPAkMo #ecogreenpark,ya
evahimov,Eva Fahimah,"RT @pegi_pegi: Gabung member CGV Blitz, kamu bakal dapat diskon utk booking hotel, tiket pesawat & kereta api di pegipegi. Info di https://â€¦",ya
evahimov,Eva Fahimah,"RT @pegi_pegi: Pesan tiket kereta di pegipegi kini makin murah! Nikmati diskon sampai 30 Nov 2016, bisa dipakai berulang kali, lho! https:/â€¦",ya
bunda_celine,Bunda Celine,"Kapan lagi bisa dapat diskon 10% untuk booking hotel dari https://t.co/aAhIkTTEji? Caranya mudah, share promo ini! https://t.co/QtVBgeAoJb",ya
katalogpromosi,katalogpromosi,GIORDANO Diskon 20% untuk produk reguler dengan Kartu Kredit BNI https://t.co/nMmMXeay7H,ya
0330rinrin,"â™¥DJ,HS,JH,YS,GK,DWâ™¥","RT @yes24indonesia: Sangat menarik, buku The Girl on Paper diskon hingga 15% https://t.co/v9EnZaQKwD https://t.co/2StyiqnF06",ya
eurial,E.,"@ayudeaa Cuma kalo suka banget sama modelnya, tau nanti bakal susah nyari, apalagi kalo diskon 50% ðŸ¤” I did buy 2 identical pairs, twice.",tidak
Giladiskon,Giladiskon Indonesia,"Cosmetics Clearance SALE, Diskon hingga 80%. Info-> https://t.co/yTTdTwyigf",ya
susupeninggibdn,Peninggi Badan Alami,SamarindaIKLAN PROMO MENARIK! diskon khusus. 082121708858 Paket NHCP+ZINC peninggi badan herbal dan dijamin terbukti!,ya
tiket,Tiket.com,Ajak keluarga besar liburan tak perlu pusing lagi! Diskon menginap Rp. 100.000/Malam/Kamar hanya ada diâ€¦ https://t.co/R0CKOMZiNw,ya
kdri,Kementerian Desain,HARI TERAKHIR !! Pastikan kamu sudah memilih kaos favorit kamu ya Mbool :D KLIK -> https://t.co/EQON7HBTW2 #KDRIâ€¦ https://t.co/adQlYpjHnZ,tidak
Giladiskon,Giladiskon Indonesia,PHD Pizza Hut Promo Spesial Paket Mantap - Harga Spesial Hanya Rp. 130.000 https://t.co/YubprBIefU #diskon,ya
cookieseulgi,"Seulgi, K.",Mentab rame macam lagi rebutan diskon baju,tidak
yayoimusume,Faira,@jusrecht @Eve_Shi Ceritanya dia nawarin diskon belanja online. Malah takut belanja kl gini mah XD https://t.co/7OkV3W8ztv,tidak
semuasale,Semua Sale,Kini diskon 25% untuk Voucher Makan senilai Rp. 100.000! Ada ragam menu mulai dari Chicken Teriyaki hingga Thai Iceâ€¦ https://t.co/lu6WFJwm8A,ya
katalogpromosi,katalogpromosi,FURAMA Resto DISKON 20% (Food Only) dengan Kartu Kredit BCA sd. 31 Desember 2016 https://t.co/mQJ2R0xa8E,ya
burupromo,Buru Promo,"Beli 1 Dapat Diskon 50% di #Produk Kedua, Kapan Lagi? https://t.co/05OQkA42g5 #CentralPark #Jakarta #Kota #Mall",ya
nikmatuninayah,nikmatuninayah,YaAllah stop godaan diskonðŸ˜ªðŸ™…,tidak
katalogpromosi,katalogpromosi,GARUDA INDONESIA Diskon hingga 25% dengan Kartu Kredit BCA* berlaku sd. 15 Desember 2016 https://t.co/4BIsisE5Zr,ya
WDZG,WADEZIG!â„¢,"Buat yang mau diskon, gabung jadi #WadezigCrowd dan dpt member card + Disc All Items u/ pembelanjaan di @WDZG https://t.co/B5kCnzDUrD",ya
imnaion,ðŸ¦„,@euxnseo tapi baik buat sistem suar untuk berita diskon(?),tidak
jimmyherdyansy2,NKRI harga mati,RT @DJ_edotin: @jimmyherdyansy2 @_B0SSS_ lho kluar fatwa mui lagi ? ðŸ˜€ðŸ˜€ðŸ˜€ Lg ada diskon fatwa ðŸ˜€ðŸ˜€,tidak
hananurdinbot,Hananurdin Bot,Bagi anda yg menyukai penghematan & Promo2 diskon Mari Follow @diskonevoucher krn banyak info diskon berguna bagi anda . Expand,tidak
riska_salwaa,Riska Purnamasari,Kelakuan si @vikazweena ...adeknya sneng2 kakanya diem drmh...#promoancol #murah #diskon #promoâ€¦ https://t.co/F5uRIwJrPy,tidak
katalogpromosi,katalogpromosi,OSELLA Diskon 15% dengan Kartu Kredit BCA berlaku sd. 30 November 2016 https://t.co/lV2nMljbER,ya
AdiraFinanceClb,Adira Club Member,Penuhi kebutuhan biaya anda sekarang! Langsung dapat Diskon Angsuran & Cashback 5 juta rupiah.â€¦ https://t.co/BiFRmXLdiH,ya
kryestha,volaf,@jueliest @ovumfam udh dikasih diskon itu sis,tidak
armedfootwear,ARMED Footwear,"New Release Nikki & Lauda sandal for man & woman . . Promo asik di 2 bulan terakhir 2016, DISKONâ€¦ https://t.co/mlqBL09MVT",ya
katalogpromosi,katalogpromosi,HOLLAND BAKERY Diskon hingga 20% dengan MANDIRI FIESTAPOIN berlaku sd. 31 Agustus 2017 https://t.co/SUWCNHonhv,ya
Giladiskon,Giladiskon Indonesia,"Peralatan Rumah & Dapur SUPER SALE, Diskon hingga 90%,Info-> https://t.co/rAzQGGOSNR",ya
