username	name	status	ya/tidak	kategori
Info_Hotels_ier	Info Hotels-Hotelier	RT @AParayudha: My COO said.....keep healthty and shaped #indonesiabanget #diskon #hotel #batam #pesonaindonesia #pestaakhirtahun #PesonaKeâ€¦	tidak	
optikmelawai	Optik Melawai	@Marawrta utk diskon 15% hanya berlaku di online https://t.co/pzekAwHSe4 :)	tidak	
GilaPromoDotCom	GilaPromo	#diskon Go Wet Waterpark Monday Super Deal - Harga Spesial Cuma Rp. 50.000 https://t.co/6UPUi4Xf8d	ya	wisata
GilaPromoDotCom	GilaPromo	#diskon Es Teler 77 Promo Menu Istimewa - Harga Spesial Cuma Rp. 47.000 https://t.co/3paeWbhKp4	ya	kuliner
GilaPromoDotCom	GilaPromo	#diskon Cinema XXI Big Monday Deal - Nonton Hemat Cuma Rp. 25.000 https://t.co/GbTN4cBlW4	ya	entertainment
GilaPromoDotCom	GilaPromo	#diskon Breadtalk Promo Menu Baru - Beli Menu Ciabatta Cuma Rp. 11.000 https://t.co/r3Y4M63Fh7	ya	kuliner
GilaPromoDotCom	GilaPromo	#diskon Carrefour Promo Belanja Hemat - Diskon Ekstra 5% https://t.co/Y8QtNOzCYI	ya	lain-lain
khaleedShop	RumahDannis Semarang	"BMA Cewek 4-5 Tahun Size 4 KODE : P4F96 NO.4 = Rp 229.000,- (Harga Setelah Diskon = Rp 206.100,-) Cara... https://t.co/dwiQQb84PM"	ya	fashion
KukuruyukCom	Kukuruyuk.com	Kesempatan terakhir untuk kamu mendapatkan diskon 11%! Cari tahu di sini! >> https://t.co/W3KUJDMygwâ€¦ https://t.co/eqmq74k5gF	ya	lain-lain
DISKONBATIK	DISKON BATIK	RT @wisatalove: AGODA pasti harga terbaik dan #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/zhrnGtey1U https://â€¦	tidak	
Jagadmayanet	Cara Gila Jualan	"RETWEET dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 https://t.co/tqnvqmucU6 #reseller"	ya	fashion
Aristanto27	Aristanto Al-Khatiri	"@yfzya udah beli dua""a mumpung diskon *bisikin"	tidak	
ipuleeee	SaefuL Bahri	"@_NusaMandiri saya mau daftar s2, untuk diwarung jati,tapi di form pendaftarannya cuma ada di kramat ? masih ada diskon 50% lulusan s1 nuri?"	tidak	
efviel	efviel	Promo diskon murah hanya di https://t.co/PzkY7NqOtE #bukalapak https://t.co/dxQto2hr9u #promo ##diskon #ollshop #shoping	ya	lain-lain
Giladiskon	Giladiskon Indonesia	"Makanan & Sembako Super Promo, Diskon hingga 70%,Info-->https://t.co/BlZK9ThIFB"	ya	lain-lain
katalogpromosi	katalogpromosi	SUPERINDO Promo Diskon 10% + Minyak Goreng Rp 70 khusus pemegang Kartu BNI tanggal 28 Oktober â€“ 31 Desember 2016 https://t.co/kkf1MDgnO3	ya	kuliner
Giladiskon	Giladiskon Indonesia	Blibli Promo Senin - Diskon hingga 70% + Gratis Voucher Rp 50.000 https://t.co/lUhTPOM7pR #diskon	ya	lain-lain
rhena_queen	Rhena Scorpio	Ngaku ngaku lu tai pernah BO gua biar dapat diskonan.!! Lu pikir gua barang yang di jual di mal mal pake diskon.?!!â€¦ https://t.co/Vrbf8rX2pE	tidak	
icha__chachavl	AVAIL BANDUNG	ada ya orng yg udahh d ksh promo mshh bisa mnta diskon? ada banyak dan org kek gtutuhh ngeselinnya parah . banyak ngomong lg !! hiiy ðŸ˜’	tidak	
penandpaw	Pen&Paw	Pen & Paw menjual kaos-kaos branded dan murah2.. DISKON 10% untuk ALL ITEM!! buruan add 2256EA97 ##penandpaw	ya	fashion
jakmall	Jakmall	"Promo Estafet Sale dimulai! Diskon Gede hingga 85% untuk berbagai Handphone,Tablet, & Mainan. Awas kehabisan! Klikâ€¦ https://t.co/aWKUDyGTeH"	ya	lain-lain
RajaBonekaCom	Raja Boneka	Boneka Panda Jumbo Ukuran tinggi 1 Meter Berat volume 2 kg Harga 245rb Harga reseller diskonâ€¦ https://t.co/YUmHb4GCpm	ya	lain-lain
Giladiskon	Giladiskon Indonesia	Lazada Promo Tampil Memukau - Diskon 69% https://t.co/OJcoEoRlOi #diskon	ya	lain-lain
Giladiskon	Giladiskon Indonesia	Papa Rons Monday Best Offer - Beli 1 Gratis 1 https://t.co/d5xxEUlkl0 #diskon	ya	kuliner
Giladiskon	Giladiskon Indonesia	Optik Tunggal Year End Sale Promo - Gebyar Diskon & Harga Spesial https://t.co/f2gL7ywud2 #diskon	ya	fashion
Giladiskon	Giladiskon Indonesia	Okeshop Promo Novermber - Gratis Tongsis https://t.co/51OloKuIbG #diskon	ya	lain-lain
Giladiskon	Giladiskon Indonesia	Levis Promo Spesial Bazaar - Diskon Hingga 50% https://t.co/PAikvLBGGF #diskon	ya	fashion
medanreview_	MedanReview.com	"Ini promo mantap, tahu saja dompet mulai tipis. Promo diskon 50% Kalasan Sun Plaza untuk menuâ€¦ https://t.co/sKUWt9HfOH"	ya	fashion
tuescbelle	ãˆ Baby Dino. sh	@minatozakiesana maunya diskon muluðŸ˜¶	tidak	
KMChospital	Kemang Medical Care	Masih available seat for Weekend Class Hypnobirthing nih. Ayo bunda segera daftar dan dapatkan diskon 20% :))) #hypnobirthing #KMC	ya	lain-lain
Indovision_TV	Indovision Official	Dapatkan diskon 20% dari #IndovisionPriority untuk setiap perawatan kecantikan di @tokyobelleID ðŸ’†ðŸ» | Info:â€¦ https://t.co/seQWXvyOKz	ya	kecantikan
pasaraya_id	PASARAYA BLOK M	"Kickers Bags, Shoes, & Apparel memberikan promo diskon 30% & 50% serta harga spesial selama bulan November ini. #IndonesiaPunya"	ya	fashion
palominobag	Palomino BAGS	Mau belanja tapi masih pengen ditambah diskon lagi dari Palomino & En-JI? Yuk klik disini dan dapatkan diskonnya >>â€¦ https://t.co/Gucnh28Ctc	ya	fashion
susupeninggibdn	Peninggi Badan Alami	iklanbdg PROMO MENARIK! dapatkan diskon khususnya. 082121708858 Paket #NHCP #ZINC peninggi badan herbal pasti naik kalau rutin	ya	kecantikan
BiGTiVi	BIGTV Indonesia	Pengen perawatan bayi yang fun dan menyenangkan? Yuk datang @momnjospa .. Ada diskon 10%* nih buat BiGMate. Klik :â€¦ https://t.co/01OslDRGDL	ya	lain-lain
1071klitefm	Radio 107.1 Klite FM	Sahabat K-Lite .. dapatkan diskon 50% hingga Rp. 35.000 untuk perjalanan pertama Anda! Download aplikasi Uber... https://t.co/DT2oUGxuKy	ya	wisata
rumahmadani	Rumah Madani	"Diskon 10% Gamis Syar'i Ukhti Juaranya Gamis Fashion Muslimah ""Klik Gambar"" Untuk melihat koleksi lengkapnya https://t.co/1Oy03eM9wL"	ya	fashion
1071klitefm	Radio 107.1 Klite FM	Diskon 50% hingga Rp35rb u/ perjalanan pertama Anda! Download aplikasi @Uber_IDN & registrasi menggunakan kode promâ€¦ https://t.co/idLJwfmUHr	ya	wisata
cryptinsight	Streaming News	Diskon Black Friday untuk Cloud Mining Terpercaya - Nusa Website #Bitcoin #Bitcoin&amp;Cryptocoin #BitcoinGratis https://t.co/94gdiWV9de	ya	lain-lain
elzasa1	elza-sa	Ready stok Info pemesanan 082231314220ðŸ˜Ž Diskon dan hadiah menarik kusus buat andaðŸ˜ŠðŸ˜™	tidak	
shirtlova	MERCH JKT48/AKB48	TAS RANSEL/BACKPACK BLACK-WHITE-RED JKT48! Harga masih diskon cuma 100k. blm ongkir. Ini model terlaris lho https://t.co/I1JulXWMwP	ya	fashion
Giladiskon	Giladiskon Indonesia	Cinema XXI Big Monday Deal - Nonton Hemat Cuma Rp. 25.000 https://t.co/2ThQh1F4fV #diskon	ya	entertainment
kemrondallasrp	kemron	yang kepo yang kepo mas mbak https://t.co/t1ETT2QMpY diskon 50%	tidak	
Giladiskon	Giladiskon Indonesia	Bakmi GM Promo Super Tcash - Diskon Hemat 20% https://t.co/CqrC26XWJn #diskon	ya	kuliner
Giladiskon	Giladiskon Indonesia	Alfacart Promo Senin Hemat - Diskon Rp. 100.000 https://t.co/PBgGVshTNd #diskon	ya	lain-lain
Giladiskon	Giladiskon Indonesia	ONLINE Revolution PromoÂ @LazadaIDÂ GEBRAKAN Diskon Hingga 90% + HARGA https://t.co/PHXVF8dXKl-->Â https://t.co/emtPfcdqPm	ya	lain-lain
arifahgupita	Arifah G. N. Utami	"RT @hermaspuspito: 7. Lakukan pricing mix atau strategi harga, misal diskon, harga khusus utk periode tertentu dll #strategijualan"	tidak	
alfacartID	Alfacart_ID	Hari Senin Waktu Belanja Pakai @KartuKreditBCA Dapat DISKON 15% Ketik Kode Voucher BCACART15 .Check >>â€¦ https://t.co/k68wDShFIX	ya	lain-lain
GaleryHWI77	Diana Stockist HWI	READY!!!! PRODUK BEST SELLER Dapatkan diskon tambahan bagi yang langsung datang ke toko kami yang beralamat diPerempatan Cipasung singaparna	ya	lain-lain
santy_tea	santy winatta	"Haii temen2, boleh share status Suka diskonan? Semua orang pastii suka ðŸ˜ Liat tulisan sale sama diskon,â€¦ [pic] â€” https://t.co/2cZ27oRaBR"	tidak	
DOKUid	DOKUid	Akhir buulan tetep bisa gaya pake jam tangan baru kalau belinya di Moment. Ada DISKON 60% buat kamu!â€¦ https://t.co/dBOcvr5NT8	ya	fashion
katalogpromosi	katalogpromosi	"HARI INI! https://t.co/6TZCaLUHGM MONDAY MOM'S DAY, Diskon hingga 70% untuk Kebutuhan Ibu dan si Kecil https://t.co/eGwOu2bott"	ya	lain-lain
santy_tea	santy winatta	"Suka diskonan? Semua orang pastii suka ðŸ˜ Liat tulisan sale sama diskon, bisa langsung berhenti jalan trus belok... https://t.co/wV9a0Qtuo4"	tidak	
bakulkubah	bakul kubah	"Diskon Akhir Tahun 2016,stiap pembelian kubah masjid enamel&panel mel layanan promo kami di https://t.co/WtYcZ5Yzul"	ya	
CrownShopaholic	CSholicË†â–½Ë†)/â™¥	"Promo Garskin CSholic!! \(Ë†â–½Ë†)/ Reseller yuk merapattt ada diskon besar""annnnnnnn :D order yukkk https://t.co/dNDDPGWyDn"	tidak	
sb_mart	SB mart	"Hallo Sobat!!Buruan kunjungi gerai @sb_mart terdekat,,dapatkan harga yang paling ideal & diskon paling spesial s/dâ€¦ https://t.co/PSpWfNGlCB"	tidak	
sigitariwibowo	Sigit Ari Wibowo	"@XL123 @Indomaret smalem ke indomaret beli paket inet combo xtra 12gb, byr pk ecash mandiri kog diskon cm 10% ga 20% sprti S&Knya?"	tidak	
AisyahSho48	Aisyah Sholihah	Setelah dapet T-cash (pengguna telkomsel) bisa nyobain tester di booth2 dengan diskon menarik! @indonesia_next #IndonesiaNEXT2016	ya	lain-lain
Helmykkurnia	Helmy Kurniawan	Black Friday event belanja terbesar dengan diskon menggila yang sebentar lagi akan diadakan Daftar situs luar... https://t.co/50l7A5a6qG	ya	
katalogpromosi	katalogpromosi	https://t.co/qxNJxEXEnB BCA MONDAY ePromo! Ekstra Diskon 15% dengan Kartu Kredit BCA https://t.co/1KG2bXV47P	ya	lain-lain
alyneunike	lydia ika pat	"Suka diskonan? Semua orang pastii suka ðŸ˜ Liat tulisan sale sama diskon, bisa langsung berhentiâ€¦ https://t.co/08zr2MGwr9"	tidak	
sukmatitis	Titis Sukma Puspita	"Min @sutossurabaya info dong, apa diskon 35% berlaku di xo suki? Terimakasih"	tidak	
chanliepakr	CHANYEOL.	Diskon 75% bisa gak? https://t.co/wreU2k6I5y	tidak	
soloposdotcom	solopos.com	Mau Tahu Cara Dapetin Kode Diskon Untuk Belanja Online Dengan Mudah Dan Cepat? Cari Tahu Semuanya Disini! https://t.co/clhNfTv0vj	tidak	
chimolehJM	smutJM	"Disana make up murmer banget ! Banyak promo, udah di promo, di diskon lagi, plus pajaknya bisa di refund....... !"	tidak	
mooienterprise	Mooi Net	Jual voucher game online Maingames. Diskon murah. Gamers only. BBM 74843A66.	tidak	
AdaDiskon	AdaDiskon.com	2 Promo pilihan main hemat di Water Kingdom bulan ini https://t.co/53oZXRUKA0	ya	wisata
Giladiskon	Giladiskon Indonesia	"Promo Susu Formula Hemat Diskon hingga 35% all items,Info-->https://t.co/G4k5GzPpLI"	ya	kuliner
ClozetteID	Clozette Indonesia	Mau diskon 15% dari RevitaLash? Yuk download aplikasi Clozette Indonesia di https://t.co/BEYvMmjSqU untuk mendapatâ€¦ https://t.co/yFcFQ37Lip	ya	lain-lain
anitasherbal	PENINGGI BADAN TIENS	FREE ONGKIR UNTUK PENGAMBILAN DUA PAKET PLUS DISKON KHUSUS !	ya	kecantikan
EventJakartaCom	Event Jakarta	"Calling All tenants! New Year Big Fest, Pusat diskon barang2 berkelas! 28Des'16â€“1Jan'17 Grand Indonesia. 08159399582 https://t.co/kHv1BMwQ8a"	ya	lain-lain
mantanundebut	ã…¤	Kasih gua diskon dong .ga https://t.co/jt2ex4A9vp	tidak	
BisnisTravelAja	Yuk Bisnis Travel	HARI TERAKHIR Diskon untuk Miliki Bisnis Travel Yang Terbukti Menghasilkan . Dapatkan Hargaâ€¦ https://t.co/65KknJ7iYv	ya	wisata
Helmykkurnia	Helmy Kurniawan	Black Friday Event Belanja Diskon Terbesar Tahunan - BLOG ORANG IT 2016 https://t.co/jFw9tFcwjF	ya	lain-lain
AtikFaizah	Atik Faizah	Ecer cuma Rp. 9.500 Masih ada diskon lagi... https://t.co/haZQcI6Gcn	tidak	
faphijab_bali	FAP hijab Bali	Bismillah...ðŸ˜Š Gamis Misya by FAP hijab motif monochrome diskonâ€¦ https://t.co/TCEuECcNCa	ya	fashion
pinictavia	Piooo	"Lenovo Thinkpad T430 Intel Core i5, RAM 4GB, HDD 250GB, Win7 64-Bit Big Diskon!! https://t.co/n35N6hULcc #FJBKaskus via @kaskusjualbeli"	ya	elektronik
SitiUmiK1	Umi key* denada *	RT @YouthZone46: Diskon 10% khusus buku terbitan Kompas Gramedia dengan Kartu BNI #BNIPromo Info : https://t.co/JkNECWKDwG https://t.co/AGzâ€¦	ya	buku
faphijab_bali	FAP hijab Bali	Bismillah...ðŸ˜Š Gamis Misya by FAP hijab motif monochrome diskonâ€¦ https://t.co/I1hiRxCjPJ	ya	fashion
bo_plumpgirl	AVAIL INCLUDE JAKSEL	Open include JakSel hari ini ada diskon lohh.. Yg mau isi slot langsung ke DM aja.. Cuma ada 3 slot hari ini yaa.. @gratis_Promotte @Koko1H_	tidak	
inucoffee333	Inu	RT @gadgetunik: DISKON 50% Kunci Pas Serbaguna. Cukup Satu Kunci Pas/Inggris utk berbagai Ukuran Info: https://t.co/VnVdLwhC8z https://t.coâ€¦	ya	otomotif
WaydeeStore	Fashion Berkelas	Follow @WaydeeStore kami akan berikan DISKON Spesial #fashionstore #jualkaos #jualsepatu #jualtas #sepatumurah #tasberkualitas #diskon	ya	fashion
ccpsugiono	Ce2p S #BEJO & #HOKI	"RT @hermaspuspito: 7. Lakukan pricing mix atau strategi harga, misal diskon, harga khusus utk periode tertentu dll #strategijualan"	ya	lain-lain
bizkitcoklat	Badia Bungur.P	"periode tinggal 10 hari lagi, yuk diamankan #diskon menarik dari oriflame ini, bikin hemat lho, CP 081213560853 https://t.co/9CW7RFqUfZ"	ya	kecantikan
Giladiskon	Giladiskon Indonesia	"Super Smartphone & Handphone Aksesoris Promo,Diskon hingga 70%,Info-->https://t.co/LHIvgP8xdO"	ya	elektronik
efviel	efviel	Promo diskon murah hanya di https://t.co/3XnHHYvxzk #bukalapak ##diskon #ollshop #shoping	ya	lain-lain
SriRezekiM	Sri Rezeki	"RT @YouthZone46: Akhir pekan ini ke The Jungle yuk, Teman! Dengan Kartu BNI, kamu bisa dapat diskon hingga 25% #BNIPromo. Info: https://t.câ€¦"	ya	travel
RatnaBintari	Ratna Bintari	"SahabatMobo PONTIANAK, DISKON RATU hari ini.Paket 1GB Rp20rb, 2GB Rp32.5rb, 3GB Rp50rb,â€¦ (at Indosat Galery) â€” https://t.co/EHuqkdmLmp"	ya	elektronik
SriRezekiM	Sri Rezeki	"RT @YouthZone46: Nikmati Ice Cream Cold Stone hanya Rp 1,- atau diskon 40% dengan Kartu Debit BNI #BNIPromo. Info: https://t.co/leQyC4HCmaâ€¦"	ya	kuliner
YLSohyun99	Kim So [H]yun â„ï¸	@sugabtx murah opp lagii diskon kwkwkkwkw btw pagii	tidak	
katalogpromosi	katalogpromosi	https://t.co/Goq109Y3iX Road to Harbolnas 2016 - Estafet Sale! Nikmati Diskon hingga 85% tanggal 21-25 November 2016 https://t.co/DK1RMHQS5L	ya	lain-lain
burupromo	Buru Promo	Dapatkan Dapatkan Diskon 20% Untuk Pembelian Pretzel Jumbo Cheese di Auntie Anneâ€™s https://t.co/hWPafpqzqG	ya	kuliner
tamochi_com	Tamochi Fashion Shop	"Long dress korea import HIGH QUALITY Sama dengan Foto Polyester Organza 2 Lapis DS4212 Rp. 79,500 Member Diskon 15â€¦ https://t.co/21740pAeFs"	ya	fashion
denyjackrose	Deny Jackrose	Diskon 90% untuk Semua Produk di https://t.co/VjrW8xvdUK ambil kupon disini https://t.co/uYRRKfNjRm #Discount	ya	lain-lain
Tribun_Solo	TribunSolo	Pakaian Wanita Ini Diskon 50% di Matahari Solo Square https://t.co/Lo7qvtmLXJ	ya	fashion
Rifqimln	Rifqi Maulana	RT @InfoSuperIndo: Belanja semakin untung dengan Kartu Debit BNI. Dapatkan diskon 10% untuk produk segar dan Rp70 untuk minyak goreng. httpâ€¦	ya	kuliner
AtikFaizah	Atik Faizah	Aneka daleman jilbab Diskon min 10% #sms/wa 081336756976	ya	fashion
godeal_id	GoDeal App	"[Tiara ""Mustika Ratu"" Spa Promo] ðŸ‘ Diskon 20% semua item setiap hari â–ª Massage is thought to be the oldest form of â€¦ https://t.co/KWRd8bKh3D"	ya	kecantikan
katalogpromosi	katalogpromosi	SUPERINDO Promo Super Diskon Senin sampai Kamis! Dapatkan diskon 20% untuk Aneka Ikan Segar. Info lengkap di https://t.co/ZctEXDSdKZ	ya	lain-lain
HamaruHandcraft	Hamaru Handcraft	"Setiap Event, Hari Besar dan Peringatan kami memberikan Promo, Diskon dan Sureprise lain"	ya	lain-lain
Craf8Indonesia	Tiket Pesawat	"Cari #tiketpesawat disini tidak susah BBM 5a6ab44b / wa 081352773969 / sms 081352773969 Dapatkan diskon sampai dengan 10,000 rupiah"	ya	travel
iradiobdg	iradiofm bandung	NEST Family Reflexology & SPA Harga treatment mulai 60rb &Diskon Package sampai 50% | Lokasi di Jl. Pasirkaliki No.107 Bdg | Info 0226300193	ya	kecantikan
AdiraFinanceClb	Adira Club Member	"Dengan memiliki kartu @AdiraFinanceClb , Memudahkan Pembayaran Angsuran & Diskon Pembelian Produk di @AdiraFinanceID https://t.co/gL2ekm4GOZ"	ya	lain-lain
serbapromosi	SerbaPromosi	SUPERINDO Super Diskon Produk Fresh Periode 21-24â€¦ https://t.co/pojyfZVY30 #Superindo #Supermarket #promo #promoprodukfresh #SerbaPromosi	ya	lain-lain
katalogpromosi	katalogpromosi	https://t.co/TS0hYYlDp8 Promo Diskon hingga Rp 200.000 dengan Kartu Kredit BCA sd. 12 Desember 2016 https://t.co/0yeCHRy0ix	ya	lain-lain
Hemat_Liburan	Liburan Hemat	Alaya Resort #Ubud >https://t.co/cK5CAnNuLH #Hotel #Bali #HotelMurah #AlayaResort #Promo #Diskon https://t.co/EU0U8nsjdn	ya	travel
BaliHotels_	Hotels in Bali	Hotel murah di #Bali https://t.co/UWcl9Ekj99 #Hotel #HotelMurah #Promo #Diskon #Liburan https://t.co/wAvfmSXiig	ya	travel
okproductionhou	okproductionhouse	diskon pembelian https://t.co/Qdg8cbFm5B	ya	lain-lain
djualfollowers_	djual followers	UPDATE !! Maret 2015 dapatkan diskon untuk kelipatan pembelian !! #jual #jasa #penambah #followers	ya	lain-lain
dharuELFshop	cek favorites~	"READY STOCK TAS KPOP HARGA 165.000, [DISKON 10.000 UNTUK TAS INI] SMS/WA 085694731341 more info cek bio & favorites https://t.co/IEccyfoCti"	ya	fashion
mooienterprise	Mooi Net	Jual voucher game online Qeon. Diskon murah. Gamers only. BBM 74843A66.	ya	lain-lain
AdaDiskon	AdaDiskon.com	Diskon hingga 70%! Yuk hunting sepatu lagi di Bata https://t.co/NIvenDNsmk	ya	fashion
Giladiskon	Giladiskon Indonesia	"Super Adidas SALE dengan Gebrak Diskon hingga 62%,Info-->Â https://t.co/kFh7hEzoAI"	ya	fashion
juraganPickup	Juragan mobil bdg	"Mitsubishi T120 ss . Colt diesel L300, strada triton.. Diskon besar!! pemesanan hub pin:224F94C4 ,085624829 ##mitsubishi #pajero #outlander"	ya	otomotif
wahyu_winoto	wahyu winoto	"Aksesories mobil, klik https://t.co/9jFJwDZReS #diskon"	ya	otomotif
burupromo	Buru Promo	Gramedia Matraman Diskon 70% https://t.co/KG5V2Gipzu #Buku&amp;AlatTulis #Jakarta #Kota #Produk	ya	buku
iibnazili	Iib Nazili	@iibnazili BELI 3 DAPAT DISKON BERLAKUâ€¦ https://t.co/YA4eCVgu1c	ya	lain-lain
AdaDiskon	AdaDiskon.com	"Belanja tas, sepatu, & kacamata di Marie Claire diskon! https://t.co/lt0iFFnsGA"	ya	fashion
Juliane8172	Juliane Dresdner	RT @z_ilfi: 17. Mau diskon alat kosmetik biar makin cantik dong #ShopBackFlashSale	ya	kecantikan
Hemat_Liburan	Liburan Hemat	Booking Hotel lebih Murah via pegi pegi>> https://t.co/3nmPcYnKib #Hotel #diskon #Promo #Liburan https://t.co/VMNsSteBMl	ya	travel
makanan_bekale	Makanan Diet	BEKALE kemasan ekonomis 180gr hanya 25.000 dapatkan diskon 2.500 untuk pembelian diatas 3 kotak.	ya	lain-lain
GilaPromoDotCom	GilaPromo	#diskon Breadtalk Cakes Festival Promo - Harga Heboh Cake Mulai Rp. 15.000 https://t.co/PpIZEctB4w	ya	kuliner
GilaPromoDotCom	GilaPromo	#diskon Burger King Promo Dessert Pilihan - Harga Spesial Mulai Dari Rp. 8.182 https://t.co/cnMKHYXPlp	ya	kuliner
GilaPromoDotCom	GilaPromo	#diskon Centro Department Store Super Christmas Sale - Diskon Hingga 50% https://t.co/72Y3q2S87w	ya	lain-lain
GilaPromoDotCom	GilaPromo	#diskon Book My Show November Deals - Diskon Heboh 50% - Beli tiket CGV Blitz kini lebih mudah dan murah meriah... https://t.co/VhmHtF74XE	ya	entertainment
GilaPromoDotCom	GilaPromo	#diskon Cinemaxx Theater Promo Spesial Weekend - Beli 1 Dapat 2 https://t.co/nMHCSRrKvb	ya	entertainment
MNurwidhiPS2000	M N Pratomoâš¾	@SobatHAPE dengan Menebus Kesalahan Mimin nggak ngetwit Racun PowerBank 20.000mAh Mimin Harus bagi bagi Diskon GedeeeðŸ˜‚ðŸ˜‚	ya	elektronik
ancoltmnimpian	Ancol Taman Impian	"Selain bisa mendapatkan akses GRATIS ke Dufan selama setahun, kamu juga bisa mendapatkan diskon di beberapa tenantâ€¦ https://t.co/VpT7hawgid"	ya	wisata
GilaPromoDotCom	GilaPromo	#diskon Cinemaxx Theater Promo Spesial Weekend - Beli 1 Dapat 2 https://t.co/WYZZKgj4pk	ya	entertainment
GilaPromoDotCom	GilaPromo	#diskon Centro Department Store Super Christmas Sale - Diskon Hingga 50% https://t.co/ZTapX3oLFp	ya	lain-lain
evaepo	duta mastin	#diskon 10% all items dalam rangka 1st anniversary #epofash hanya khusus untuk kamu yang pernahâ€¦ https://t.co/3bOJjDCHZB	ya	lain-lain
GilaPromoDotCom	GilaPromo	#diskon The Body Shop Christmas Sale - Diskon 20% + 50% https://t.co/U78jdk8Nbc	ya	kecantikan
GilaPromoDotCom	GilaPromo	#diskon Texas Chicken Promo Menu Baru - Beli Cruncheese Chicken Cuma Rp. 16.364 https://t.co/Hr5pTSYlyw	ya	kuliner
GilaPromoDotCom	GilaPromo	#diskon Traveloka Promo Super Akhir Pekan - Diskon 72% https://t.co/hVNB8KOlHI	ya	travel
GilaPromoDotCom	GilaPromo	#diskon Timezone Weekend Super Deal - Bonus Saldo 100% https://t.co/DtQvx9AEKZ	ya	entertainment
GilaPromoDotCom	GilaPromo	#diskon The Jungle Waterpark Great Deal - Diskon 25% https://t.co/HEMK2MykVs	ya	wisata
AdaDiskon	AdaDiskon.com	Beli tiket kereta untuk liburan hemat dari sekarang! https://t.co/tNhTAH2FwR	ya	travel
juraganPickup	Juragan mobil bdg	ALL NEW KIA LINE UP DISKON BESAR + ASESORIS - https://t.co/U4oeBRajFg via @FJBKASKUSID bandung 085624829794	ya	otomotif
TYNS_TRAVEL	tynstravel.tk	Nikmati Promo of The Week booking hotel murah di Indonesia diskon s.d 67% https://t.co/dQ1yyKMDys #PromoHotel #HotelMurah #Liburan #Hotel	ya	travel
Giladiskon	Giladiskon Indonesia	"Vitamin & Supplemen Super Promo, Diskon hingga 50%,Info--> https://t.co/Iw2ot07HVo"	ya	lain-lain
IParanita	Ira Paranita	"4 Jam Lagi ... https://t.co/UKIBR848Np Pake Kupon ""HIJRAH"" diskon 50%â€¦ https://t.co/QhF7V6crEn"	ya	lain-lain
SHERADIOFM	She Radio 99.6 FM	Keseruan Meet Afgan in Person @boniaindonesia Masih ada kesempatan mendapatkan tambahan diskon 15% #boniaâ€¦ https://t.co/ooXEjhkG2z	ya	lain-lain
Jagadmayanet	Cara Gila Jualan	"RETWEET dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 https://t.co/tqnvqmcBvw #reseller"	ya	fashion
Lizahra_PGA	Liza | mie hijau	Katanya NKRI Harga Mati kok yang nampak malah NKRI Harga Diskon??! Katanya Bela Negara kok ya Negara malah... https://t.co/X6kh5U7G6d	tidak	
