username	name	status	ya/tidak
DINOMARKET	DINOMARKET.com	"New Color ! Samsung Galaxy S7 edge. Diskon Hingga Rp1,2 Juta. Rasakan kemewahan Samsung Galaxy S7. Klikâ€¦ https://t.co/7rZ72kFIdA"	ya
deeantarakita	Dee	Liburan dulu biar kek orang2..ðŸ˜ lumayan dapet voucher diskon menginap di hotel domestik. *karenaâ€¦ https://t.co/54Hwy0ashv	tidak
janunuary	Nunu Pratiwi	Tanggal tua begini justru racun diskon malah makin menggila. Harusnya pas lewat depan FO tadi banyak-banyak istighfar ya. Astaghfirullah.	tidak
unyiel22	novericha	emg bnr t diskon ny 50%??? dmn? https://t.co/ZygT8VBau4	tidak
katalogpromosi	katalogpromosi	https://t.co/uI1ctnpOJr Diskon Hotel 10% dan Diskon Tiket Pesawat Rp 25.000 dengan Kartu MANDIRI https://t.co/mRtybST9UA	ya
SINGTOP94	Singto Percaya	@rapcuzel diskon tapi tetap dikenakan pajak ðŸ’”	tidak
rapcuzel	mayo	@SINGTOP94 ayo segera pesan ayam di kfc terdekat dengan pemesanan pertama dapat diskon 100%	ya
Giladiskon	Giladiskon Indonesia	Menu HematÂ @McDonalds_IDÂ Â Diskon 20% ALL MENU! Info->Â https://t.co/uQvJgiaTTl	ya
katalogpromosi	katalogpromosi	Paradise Dynasty Promo Diskon 15% dengan Maybank Kartu Kredit sd. 10 Desember 2016 https://t.co/UBNX2Kl8mD	ya
BekasiMusik	Bekasi Musik	RT @Promo_MMC: Bakal ada diskon khusus untuk pembelian ampli @LaneyAmpsID di booth @planetmusikoff1 @BekasiMusik @GRANDEMUSIK pada saat eveâ€¦	ya
sok_keren	Mauki Jadi Pacarku?	"Â» Kata-kata motivasi yang membuat semangat para wanita itu ""sale diskon 50%"""	tidak
AirlandaU	Airlanda Umaranti	RT @mungil2: *tutup mata dgn diskon* ðŸ’ªðŸ»ðŸ’ªðŸ»ðŸ’ªðŸ» https://t.co/kJBQvNrLiZ	tidak
ecogreenpark	Eco Green Park	Manfaatin promo ini kalo ke #ecogreenpark diskon sampai 25% https://t.co/pW9UdPAkMo #ecogreenpark	ya
evahimov	Eva Fahimah	"RT @pegi_pegi: Gabung member CGV Blitz, kamu bakal dapat diskon utk booking hotel, tiket pesawat & kereta api di pegipegi. Info di https://â€¦"	ya
evahimov	Eva Fahimah	"RT @pegi_pegi: Pesan tiket kereta di pegipegi kini makin murah! Nikmati diskon sampai 30 Nov 2016, bisa dipakai berulang kali, lho! https:/â€¦"	ya
bunda_celine	Bunda Celine	"Kapan lagi bisa dapat diskon 10% untuk booking hotel dari https://t.co/aAhIkTTEji? Caranya mudah, share promo ini! https://t.co/QtVBgeAoJb"	ya
katalogpromosi	katalogpromosi	GIORDANO Diskon 20% untuk produk reguler dengan Kartu Kredit BNI https://t.co/nMmMXeay7H	ya
0330rinrin	"â™¥DJ,HS,JH,YS,GK,DWâ™¥"	"RT @yes24indonesia: Sangat menarik, buku The Girl on Paper diskon hingga 15% https://t.co/v9EnZaQKwD https://t.co/2StyiqnF06"	ya
eurial	E.	"@ayudeaa Cuma kalo suka banget sama modelnya, tau nanti bakal susah nyari, apalagi kalo diskon 50% ðŸ¤” I did buy 2 identical pairs, twice."	tidak
Giladiskon	Giladiskon Indonesia	"Cosmetics Clearance SALE, Diskon hingga 80%. Info-> https://t.co/yTTdTwyigf"	ya
susupeninggibdn	Peninggi Badan Alami	SamarindaIKLAN PROMO MENARIK! diskon khusus. 082121708858 Paket NHCP+ZINC peninggi badan herbal dan dijamin terbukti!	ya
tiket	Tiket.com	Ajak keluarga besar liburan tak perlu pusing lagi! Diskon menginap Rp. 100.000/Malam/Kamar hanya ada diâ€¦ https://t.co/R0CKOMZiNw	ya
kdri	Kementerian Desain	HARI TERAKHIR !! Pastikan kamu sudah memilih kaos favorit kamu ya Mbool :D KLIK -> https://t.co/EQON7HBTW2 #KDRIâ€¦ https://t.co/adQlYpjHnZ	tidak
Giladiskon	Giladiskon Indonesia	PHD Pizza Hut Promo Spesial Paket Mantap - Harga Spesial Hanya Rp. 130.000 https://t.co/YubprBIefU #diskon	ya
cookieseulgi	"Seulgi, K."	Mentab rame macam lagi rebutan diskon baju	tidak
yayoimusume	Faira	@jusrecht @Eve_Shi Ceritanya dia nawarin diskon belanja online. Malah takut belanja kl gini mah XD https://t.co/7OkV3W8ztv	tidak
semuasale	Semua Sale	Kini diskon 25% untuk Voucher Makan senilai Rp. 100.000! Ada ragam menu mulai dari Chicken Teriyaki hingga Thai Iceâ€¦ https://t.co/lu6WFJwm8A	ya
katalogpromosi	katalogpromosi	FURAMA Resto DISKON 20% (Food Only) dengan Kartu Kredit BCA sd. 31 Desember 2016 https://t.co/mQJ2R0xa8E	ya
burupromo	Buru Promo	"Beli 1 Dapat Diskon 50% di #Produk Kedua, Kapan Lagi? https://t.co/05OQkA42g5 #CentralPark #Jakarta #Kota #Mall"	ya
nikmatuninayah	nikmatuninayah	YaAllah stop godaan diskonðŸ˜ªðŸ™…	tidak
katalogpromosi	katalogpromosi	GARUDA INDONESIA Diskon hingga 25% dengan Kartu Kredit BCA* berlaku sd. 15 Desember 2016 https://t.co/4BIsisE5Zr	ya
WDZG	WADEZIG!â„¢	"Buat yang mau diskon, gabung jadi #WadezigCrowd dan dpt member card + Disc All Items u/ pembelanjaan di @WDZG https://t.co/B5kCnzDUrD"	ya
imnaion	ðŸ¦„	@euxnseo tapi baik buat sistem suar untuk berita diskon(?)	tidak
jimmyherdyansy2	NKRI harga mati	RT @DJ_edotin: @jimmyherdyansy2 @_B0SSS_ lho kluar fatwa mui lagi ? ðŸ˜€ðŸ˜€ðŸ˜€ Lg ada diskon fatwa ðŸ˜€ðŸ˜€	tidak
hananurdinbot	Hananurdin Bot	Bagi anda yg menyukai penghematan & Promo2 diskon Mari Follow @diskonevoucher krn banyak info diskon berguna bagi anda . Expand	tidak
riska_salwaa	Riska Purnamasari	Kelakuan si @vikazweena ...adeknya sneng2 kakanya diem drmh...#promoancol #murah #diskon #promoâ€¦ https://t.co/F5uRIwJrPy	tidak
katalogpromosi	katalogpromosi	OSELLA Diskon 15% dengan Kartu Kredit BCA berlaku sd. 30 November 2016 https://t.co/lV2nMljbER	ya
AdiraFinanceClb	Adira Club Member	Penuhi kebutuhan biaya anda sekarang! Langsung dapat Diskon Angsuran & Cashback 5 juta rupiah.â€¦ https://t.co/BiFRmXLdiH	ya
kryestha	volaf	@jueliest @ovumfam udh dikasih diskon itu sis	tidak
armedfootwear	ARMED Footwear	"New Release Nikki & Lauda sandal for man & woman . . Promo asik di 2 bulan terakhir 2016, DISKONâ€¦ https://t.co/mlqBL09MVT"	ya
katalogpromosi	katalogpromosi	HOLLAND BAKERY Diskon hingga 20% dengan MANDIRI FIESTAPOIN berlaku sd. 31 Agustus 2017 https://t.co/SUWCNHonhv	ya
Giladiskon	Giladiskon Indonesia	"Peralatan Rumah & Dapur SUPER SALE, Diskon hingga 90%,Info-> https://t.co/rAzQGGOSNR"	ya
username	name	status	ya/tidak
seventh_joe	Seventh JOE	#MALLQITA.co #onlineshopping #onlinestore #hemat #diskon https://t.co/4mTBqDifJ7	ya
Hotel2Murah	Hotel Murah	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah https://t.co/Zuj3Mav22h	ya
Huzoraonline	Huzora.com	#Sale #HariAnakDunia #diskon #promo https://t.co/vzutkRXdfr #huzora #followme #Indonesia #homedecorationâ€¦ https://t.co/r8mKcW7lzE	tidak
Hemat_Liburan	Liburan Hemat	Pesan #Hotel di #Malang via https://t.co/jMcMrSKZ7n lebih murah >>https://t.co/OqI2m66RsQ #Penginapan #HotelMurah #Diskon	ya
BETAHOLIDAY	Tiket & Hotel	Lebih MURAH 363.000 dari Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #garuda #kompastv #batikair https://t.co/R3p5DuoJrd	ya
baju_kapel	Toko Baju Kapel	Barcelona Couple 145rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/VTFaA9HKZ5	ya
efviel	efviel	Uang bukan segalanya. Masih ada Mastercard dan Visa. Belanja online #murah #diskon aman dan terpercaya check i ##diskon #ollshop #shoping	tidak
BajuCoupleKita	Fashion Couple Baru	Dress Cakram Couple 105rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/rykpyYFmWz	ya
couplecoupleku	Pusat Jaket Couple	Never let lp Couple 105rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/ePuxRkRiuT	ya
MasAcuy	#Mas Acuy	#Diskon Besar Honda Vario di Akhir Tahun https://t.co/ofT2K2ytUI	ya
kaoscouple2015	Grosir Kaos Couple	pusple merah Couple 90rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/pqOiMsH4lV	ya
petra867	petra	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhUwbq #HotelMurah #Travel #Penginapan	ya
RumahCoupleID	Grosir Baju Couple	mahasiswa Couple 85rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/Es1ehcEpKW	tidak
SopDurenLodaya	Sop Durian Lodaya	Merapat guyss!!! #DISKON 50% di #CabangDipatiukur Bandung... https://t.co/UC2XsqfXj9	ya
BajuCouple2015	Couple Jogja Lengkap	Pika Couple 85rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/47KTH9dThw	ya
detik_topi	TRUSTED SELLER	#topi #stussy #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/qcnMPvBryU	ya
BETAHOLIDAY	Tiket & Hotel	Grand Inna Kuta #Bali 26 Nov =900.000 #serbapromosi #infosurabaya #tiket #diskon #bandung #garuda #kompastvâ€¦ https://t.co/Qu52jFyu3O	ya
GilaPromoDotCom	GilaPromo	#onlineonly #diskon Jakmall Promo Sprint Harbolnas - Gebrakan Diskon + Harga Special https://t.co/HWCmQunXcL	ya
CoupleJogja	Baju Couple Lengkap	nike balanciaga merah Couple 145rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/5niMNoHPoj	ya
CoupleKemeja	kemeja couple	Wajirk LP navi Couple 120rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/uMZvIRsswC	ya
GoGoBli	GogoBli	"Produk Wardah Kosmetik terlengkap hanya di Gogobli, lagi diskon #promo #diskon #special https://t.co/cbj8JTQNK8"	ya
dyna_Indonesia	dyna Indonesia	Msh ada Promo #Diskon Lazada loh utk produk Dyna sprti di bawah ini.Yuk buruan order di sini https://t.co/nbm3CnbRCE https://t.co/aYFNwv7CCh	tidak
BajuCouplePacar	Dress Couple	Rudolp lp merah Couple 120rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/vKspqde9m2	ya
BajuPacaran	Kaos Couple Import	Baju Family Rock Coco 120rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap https://t.co/ARAGhIIpw7	ya
MalMetropolitan	Mal Metropolitan Bks	Stay Fit Keep Active dengan @SHAGA_ID #MetMal Bekasi Lt. 1 dan nikmati #diskon hingga 70% untuk alat olahraga. https://t.co/8F0ALb2Ay3	ya
Huzoraonline	Huzora.com	#kalenghias #kotakHias #flower https://t.co/Gg2livlaar #homedecoration #homeliving #huzora#olshop #followme #diskonâ€¦ https://t.co/w2sB2QRTma	ya
GilaPromoDotCom	GilaPromo	#diskon The Jungle Waterpark Great Deal - Diskon 25% https://t.co/7AlrZg1HkB	ya
GilaPromoDotCom	GilaPromo	#diskon Timezone Weekend Super Deal - Bonus Saldo 100% https://t.co/3SRsVVMxEf	ya
GilaPromoDotCom	GilaPromo	#diskon Traveloka Promo Super Akhir Pekan - Diskon 72% https://t.co/dlxhkWoEwB	ya
GilaPromoDotCom	GilaPromo	#diskon The Jungle Waterpark Great Deal - Diskon 25% https://t.co/kcLuPsJNnl	ya
GilaPromoDotCom	GilaPromo	#diskon Samba BIG Deal - Diskon Heboh Hingga 50% https://t.co/wcApwlHfiz	ya
GilaPromoDotCom	GilaPromo	#diskon The Body Shop Christmas Sale - Diskon 20% + 50% https://t.co/Bc48MjBYwh	ya
GilaPromoDotCom	GilaPromo	#diskon Snowbay Waterpark Promo Spesial Membercard - Diskon Seru 35% https://t.co/ksiTMOd4hg	ya
GilaPromoDotCom	GilaPromo	#diskon Roti O Promo Dessert Seru - Menu Spesial Cuma Rp. 15.000 https://t.co/Di4EZW7EPP	ya
GilaPromoDotCom	GilaPromo	#diskon Texas Chicken Promo Menu Baru - Beli Cruncheese Chicken Cuma Rp. 16.364 https://t.co/AVAoqYG3T8	ya
wahyu_winoto	wahyu winoto	"Aksesories mobil, klik https://t.co/lke2cbT9mI #diskon"	tidak
867Evo	evo	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5lSKd #HotelMurah #Travel #Penginapan	ya
JagoPromotion	Jago Promo	RT @Dealspromo: #hotel #di #batam Dapatkan #diskon https://t.co/oqafSvAQ0b #promo Terbaik dipesan disini: https://t.co/Co1hvvgrkA httpsâ€¦	ya
JagoPromotion	Jago Promo	RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA* #diskon #enjoy #best #batam klik disini : https:/â€¦	ya
JagoPromotion	Jago Promo	"RT @Info_Hotels_ier: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/A8D6ujHPbq httpsâ€¦"	ya
GrabHotel	Grab Hotel	RT @wisatalove: AGODA pasti harga terbaik dan #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/zhrnGtey1U https://â€¦	ya
GrabHotel	Grab Hotel	RT @wisatalove: #hotel #di #batam #diskon #hotels #booking Lokasi strategis Hemat klik disini TRAVELOKA: https://t.co/YkyDiGUcM5 https://tâ€¦	ya
GrabHotel	Grab Hotel	RT @NM_Residence: Meeting paket #hemat #diskon #nagoyamansion #hotel #batam hubungi marketing 08117763575 klik disini : https://t.co/7gFzj0â€¦	ya
Hotel2Murah	Hotel Murah	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah https://t.co/Zuj3Mav22h	ya
efviel	efviel	Promo diskon murah hanya di https://t.co/a7WQxzx5XQ #bukalapak https://t.co/gAnqdBT7J2 ##diskon #ollshop #shoping	ya
GilaPromoDotCom	GilaPromo	#diskon Snowbay Waterpark Promo Spesial Membercard - Diskon Seru 35% https://t.co/8v3JBRBfH5	ya
GilaPromoDotCom	GilaPromo	#diskon The Body Shop Christmas Sale - Diskon 20% + 50% https://t.co/Q32l7CAPBT	ya
SopDurenLodaya	Sop Durian Lodaya	Makan sebanyak ini di HARI TERAKHIR #DISKON 50% di #CabangKelapaGading Jakarta https://t.co/PkzCWMAqwT	ya
Giladiskon	Giladiskon Indonesia	Traveloka Promo Super Akhir Pekan - Diskon 72% https://t.co/Jl0w8gnNHW #diskon	ya
Giladiskon	Giladiskon Indonesia	Timezone Weekend Super Deal - Bonus Saldo 100% https://t.co/fxyRxn2ndW #diskon	ya
Giladiskon	Giladiskon Indonesia	The Jungle Waterpark Great Deal - Diskon 25% https://t.co/WAKOQeqHBB #diskon	ya
GilaPromoDotCom	GilaPromo	#diskon Snowbay Waterpark Promo Spesial Membercard - Diskon Seru 35% https://t.co/KGB1w6bUfu	ya
GilaPromoDotCom	GilaPromo	#diskon Samba BIG Deal - Diskon Heboh Hingga 50% https://t.co/mF8McIBjoU	ya
bec_bintaro	BEC BINTARO	Wednesday is Community Day #diskon 25% main billiard bersama komunitas-mu di Breaktimebec | Info: 021-29519618 https://t.co/7fj22I5PP1	ya
Giladiskon	Giladiskon Indonesia	#diskon #promosi Go Wet Waterpark Promo Spesial Membercard - Diskon Seru 30% https://t.co/ewU0lZSFOW	ya
Giladiskon	Giladiskon Indonesia	#diskon #promosi Indomaret Promo Telkomsel - Bonus Pulsa Rp. 5.000 https://t.co/tNI5rD2Ppw	ya
Giladiskon	Giladiskon Indonesia	#diskon #promosi Best Denki Infinite The Vertex Promo Heboh - Bei Macbook Cuma Rp. 13.999.000 https://t.co/E37oYpDw7y	tidak
Giladiskon	Giladiskon Indonesia	#diskon #promosi Global APR iPhone6 BIG Deal - Harga Spesial Rp. 10.199.000 https://t.co/0rDrz2P6qO	tidak
Giladiskon	Giladiskon Indonesia	#diskon #promosi Office 1 Promo Spesial Christmas - Diskon 30% https://t.co/XZO8nCD3xA	ya
petra867	petra	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhUwbq #HotelMurah #Travel #Penginapan	
BaliHotels_	Hotels in Bali	Hotel murah di #Bali https://t.co/UWcl9Ekj99 #Hotel #HotelMurah #Promo #Diskon #Liburan https://t.co/wAvfmSXiig	
villoadelvpoy	Baktivillo Sianipar	RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://â€¦	
SopDurenLodaya	Sop Durian Lodaya	Kumaha damang warga Bandung? Nih #DISKON 50% di #CabangDipatiukur dimulai.. Buat warga Jakarta ini HARI TERAKHIR loh https://t.co/ZcEQNdMYdQ	ya
867Evo	evo	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5lSKd #HotelMurah https://t.co/MXnASoLAZF	
efviel	efviel	Belanja aman dan terpercaya check it now https://t.co/jfvVR2dW4t ##diskon #ollshop #shoping	
JasaPerantara	Jasa Perantara	"#Diskon 65% menjadi Rp 5.012.993,52! Beli = https://t.co/gX4HdTQMMw #eBay = https://t.co/n2hqSB5rsT #sale https://t.co/iQHUGjl103"	ya
kdri	Kementerian Desain	HARI TERAKHIR !! Pastikan kamu sudah memilih kaos favorit kamu ya Mbool :D KLIK -> https://t.co/EQON7Hkj4u #KDRIâ€¦ https://t.co/qop1zhE367	
senkudaya	SENKUDAYA	#latepost #promo #diskon #sabtuceria hanya di #senkudaya #pacitan https://t.co/JAWytne8ak	
X_SKAsuka	Tyan X	"Berbagai marchendise tipe-x ada di sini, #invit 7A2C0EE6, beli #murah #diskon"	tidak
GilaPromoDotCom	GilaPromo	#onlineonly #diskon Promo Jakmall Estafet Sale - Nikmati Diskon hingga 85% https://t.co/Ea2HZRF0Bf	ya
efviel	efviel	Promo diskon murah hanya di https://t.co/PzkY7NqOtE #bukalapak https://t.co/dxQto2hr9u #promo ##diskon #ollshop #shoping	ya
Giladiskon	Giladiskon Indonesia	Poney Fashion Kids Promo End Of Season Sale - Diskon 50% https://t.co/WxgIoPo4kb #diskon	ya
wahyu_winoto	wahyu winoto	"Disaat kamu kehilangan seseorang yang kamu cintai, maka kamu akan lebih menghargai setiap moment kebersamaan kamu dengannya yg han #diskon"	tidak
DISKONBATIK	DISKON BATIK	RT @Dealspromo: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/Utâ€¦	ya
DISKONBATIK	DISKON BATIK	RT @NM_Residence: Meeting paket #hemat #diskon #nagoyamansion #hotel #batam hubungi marketing 08117763575 klik disini : https://t.co/7gFzj0â€¦	ya
DISKONBATIK	DISKON BATIK	RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG : https://t.co/3eAan6S5Ib https:/â€¦	ya
DISKONBATIK	DISKON BATIK	"RT @irfan_dir: Rayakan kebahagian dihari NATAL BBQ Dinner 250k, dapatkan #diskon via AGODA kli disini : https://t.co/6Zlfsj3w9K https://t.câ€¦"	ya
tokosemuaunik	Tokonik	Sisir Pijat Hello Kitty Anti-Static Comb Airbag Hair Massage Hanya Rp. 35.000 | https://t.co/Y9RIPbVzrU | #tokonik #sisir #promo #diskon	ya
efviel	efviel	Uang bukan segalanya. Masih ada Mastercard dan Visa. Belanja online #murah #diskon aman dan terpercaya check i ##diskon #ollshop #shoping	tidak
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/b0Wc5XIE7D	ya
bonekboys_store	*kios sembako*	Last Stock #kaos #diskon #Persebaya Emosi Jiwaku #krem #rubber #print #code TS061CR #size M/L/xL #order via WA 08â€¦ https://t.co/8MeVuEQT8G	ya
detik_topi	TRUSTED SELLER	#topi #fox #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #bandung https://t.co/hPS3Je8baR	ya
dRyshirt	dRy Shirt	keep stylish without dRy up your pocket . . dRy #hoodie Rp.175.000 . . Regram foto #diskonâ€¦ https://t.co/apiJdFOEXp	ya
efviel	efviel	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/tqM9Elbmjj ##diskon #ollshop #shoping	tidak
NM_Residence	Mansion Residence	RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG : https://t.co/3eAan6S5Ib https:/â€¦	ya
wahyu_winoto	wahyu winoto	"Entah apa lagi yang harus aku ungkapkan padamu. karena saat ini aku hanya merasa, tak bisa jauh darimu T_T #diskon"	tidak
efviel	efviel	Belanja aman dan terpercaya check it now https://t.co/dxQto2z2y4 ##diskon #ollshop #shoping	tidak
Jejualan	Jejualan.com	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzCfLfâ€¦ https://t.co/KEMCZ0WEdI	ya
GilaPromoDotCom	GilaPromo	#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/UiDbf8XDHB	ya
GilaPromoDotCom	GilaPromo	#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/zugqavTUdo	ya
GilaPromoDotCom	GilaPromo	#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/vJZbDUpTd6	ya
bec_bintaro	BEC BINTARO	Wednesday is Community Day #diskon 25% main billiard bersama komunitas-mu di Breaktimebec | Info: 021-29519618 https://t.co/U6bJ3niQGg	ya
Giladiskon	Giladiskon Indonesia	Elevenia Christmas Promo - Diskon hingga 62% https://t.co/6kxAtUQ7RS #diskon	ya
Giladiskon	Giladiskon Indonesia	Wacoal Promo Akhir Tahun - Diskon Heboh Hingga 70% https://t.co/eITK246TC7 #diskon	ya
Giladiskon	Giladiskon Indonesia	Xplor Center Promo Spesial - Beli Paket Data Gratis Mifi https://t.co/a4fuN0wpED #diskon	ya
NM_Residence	Mansion Residence	RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2Gâ€¦	ya
NM_Residence	Mansion Residence	RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA* #diskon #enjoy #best #batam klik disini : https:/â€¦	ya
indonesiadeal	Indonesia Deal	RT @irfan_dir: #hotel #di #batam #diskon #booking Lokasi strategis langsung klik https://t.co/8Mr0nHFkTG : https://t.co/3eAan6S5Ib https:/â€¦	ya
indonesiadeal	Indonesia Deal	RT @NM_Residence: Dapatkan #diskon langsung 1JUTA untuk SEWA apartement Nagoya Mansion Hub Tenant : 082166610045 dan klik disini : https://â€¦	ya
bonekboys_store	*kios sembako*	Last Stock #kaos #diskon #Bonek #code TS082B tinggaL #size M 60rb beLum ongkir dr #Jogja #order via WA 08383175881â€¦ https://t.co/GOXTB7xx1t	ya
GilaPromoDotCom	GilaPromo	#diskon Naughty Accessories Special November Deal - Gratis Hadiah Langsung https://t.co/9RQ2RQIjo3	ya
GilaPromoDotCom	GilaPromo	#diskon Rococo Store Super Deal - Diskon Heboh & Harga Spesial https://t.co/AJSc4Jv9dn	ya
GilaPromoDotCom	GilaPromo	#diskon Rodo Fashion Store Big Sale - Gebyar Diskon & Harga Spesial https://t.co/pvCZjUxHZ2	ya
GilaPromoDotCom	GilaPromo	#diskon White Mode Promo Super Heboh - Gratis T-Shirt https://t.co/7BC17Bilkv	ya
GilaPromoDotCom	GilaPromo	#diskon Snowbay Waterpark Promo Spesial Groupon - Diskon 50% https://t.co/4oqoAnrzgY	ya
Hemat_Liburan	Liburan Hemat	Alaya Resort #Ubud >https://t.co/cK5CAnvTU9 #Hotel #Bali #HotelMurah #AlayaResort #Promo #Diskon https://t.co/EU0U8naIlP	ya
Travelnow6	sonya Hapsari	RT @lovinasinta: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA* #diskon #enjoy #best #batam klik disini : https:/â€¦	ya
Travelnow6	sonya Hapsari	RT @Rubrys: #hotel di #batam #diskon #booking #nagoyamansion alokasi strategis langsung https://t.co/QWijbW7Wgd klik : https://t.co/f0wa2Gâ€¦	ya
efviel	efviel	Promo diskon murah hanya di https://t.co/tqM9Elbmjj #bukalapak ##diskon #ollshop #shoping	ya
